po_id,store_id,item_id,order_date,qty_ordered,expected_arrival_date,actual_arrival_date,status,supplier_id
10392,9,6,2017-12-03,1000,2017-12-25,2017-12-26,Closed,4
10393,9,6,2017-11-19,500,2017-12-12,2017-12-12,Closed,4
10394,9,6,2017-11-05,200,2017-11-19,2017-11-23,Closed,3
10395,9,6,2017-10-22,200,2017-11-13,2017-11-11,Closed,2
10396,9,6,2017-10-08,500,2017-11-01,2017-11-03,Closed,4
10397,9,6,2017-12-25,500,2018-01-12,,Open,4
10398,10,6,2017-12-17,1000,2017-12-30,2018-01-01,Closed,2
10399,10,6,2017-12-03,100,2017-12-26,2017-12-24,Closed,4
10400,10,6,2017-11-19,1000,2017-12-02,2017-12-03,Closed,4
10401,10,6,2017-11-05,100,2017-11-26,2017-11-27,Closed,4
10402,10,6,2017-10-22,200,2017-11-01,2017-11-05,Closed,1
10403,10,6,2017-10-08,100,2017-10-29,2017-10-29,Closed,4
10404,1,7,2017-12-17,1000,2018-01-07,2018-01-05,Closed,2
10405,1,7,2017-12-03,100,2017-12-16,2017-12-20,Closed,3
10406,1,7,2017-11-19,500,2017-11-30,2017-12-03,Closed,1
10407,1,7,2017-11-05,500,2017-11-22,2017-11-20,Closed,3
10408,1,7,2017-10-22,200,2017-11-03,2017-11-01,Closed,1
10409,1,7,2017-10-08,200,2017-10-27,2017-10-30,Closed,1
10410,2,7,2017-12-17,500,2018-01-02,2018-01-01,Closed,4
10411,2,7,2017-12-03,200,2017-12-17,2017-12-15,Closed,2
10412,2,7,2017-11-19,100,2017-12-07,2017-12-05,Closed,3
10413,2,7,2017-11-05,200,2017-11-18,2017-11-20,Closed,2
10414,2,7,2017-10-22,100,2017-11-07,2017-11-06,Closed,4
10415,2,7,2017-10-08,1000,2017-10-21,2017-10-23,Closed,4
10416,2,7,2017-12-23,200,2018-01-10,,Open,2
10417,3,7,2017-12-17,100,2017-12-31,2018-01-04,Closed,2
10418,3,7,2017-12-03,100,2017-12-22,2017-12-23,Closed,4
10419,3,7,2017-11-19,1000,2017-12-11,2017-12-12,Closed,1
10420,3,7,2017-11-05,500,2017-11-28,2017-12-01,Closed,4
10421,3,7,2017-10-22,500,2017-11-08,2017-11-12,Closed,4
10422,3,7,2017-10-08,1000,2017-10-25,2017-10-23,Closed,4
10423,3,7,2017-12-22,200,2018-01-07,,Open,1
10424,4,7,2017-12-17,1000,2018-01-10,2018-01-13,Closed,2
10425,4,7,2017-12-03,100,2017-12-24,2017-12-24,Closed,2
10426,4,7,2017-11-19,200,2017-12-07,2017-12-06,Closed,2
10427,4,7,2017-11-05,200,2017-11-29,2017-12-01,Closed,2
10428,4,7,2017-10-22,100,2017-11-03,2017-11-04,Closed,1
10429,4,7,2017-10-08,200,2017-10-22,2017-10-26,Closed,3
10430,4,7,2017-12-26,200,2018-01-10,,Open,3
10431,5,7,2017-12-17,1000,2018-01-08,2018-01-12,Closed,1
10432,5,7,2017-12-03,100,2017-12-21,2017-12-22,Closed,4
10433,5,7,2017-11-19,200,2017-12-01,2017-11-30,Closed,4
10434,5,7,2017-11-05,100,2017-11-24,2017-11-28,Closed,2
10435,5,7,2017-10-22,200,2017-11-10,2017-11-13,Closed,2
10436,5,7,2017-10-08,200,2017-10-29,2017-11-02,Closed,4
10437,6,7,2017-12-17,200,2017-12-30,2017-12-30,Closed,4
10438,6,7,2017-12-03,200,2017-12-18,2017-12-19,Closed,3
10439,6,7,2017-11-19,500,2017-12-05,2017-12-05,Closed,1
10440,6,7,2017-11-05,100,2017-11-26,2017-11-25,Closed,1
10441,6,7,2017-10-22,1000,2017-11-14,2017-11-15,Closed,1
10442,6,7,2017-10-08,500,2017-10-18,2017-10-17,Closed,2
10443,6,7,2017-12-24,200,2018-01-04,,Open,4
10444,7,7,2017-12-17,1000,2017-12-30,2018-01-02,Closed,2
10445,7,7,2017-12-03,100,2017-12-27,2017-12-26,Closed,2
10446,7,7,2017-11-19,100,2017-12-07,2017-12-11,Closed,1
10447,7,7,2017-11-05,1000,2017-11-27,2017-11-30,Closed,3
10448,7,7,2017-10-22,100,2017-11-02,2017-10-31,Closed,1
10449,7,7,2017-10-08,200,2017-10-31,2017-10-30,Closed,4
10450,8,7,2017-12-17,100,2018-01-04,2018-01-07,Closed,1
10451,8,7,2017-12-03,1000,2017-12-27,2017-12-29,Closed,1
10452,8,7,2017-11-19,500,2017-12-03,2017-12-01,Closed,1
10453,8,7,2017-11-05,100,2017-11-17,2017-11-19,Closed,4
10454,8,7,2017-10-22,200,2017-11-14,2017-11-12,Closed,2
10455,8,7,2017-10-08,100,2017-10-22,2017-10-20,Closed,2
10456,8,7,2017-12-29,200,2018-01-21,,Open,1
10457,9,7,2017-12-17,1000,2017-12-29,2017-12-30,Closed,3
10458,9,7,2017-12-03,100,2017-12-20,2017-12-23,Closed,1
10459,9,7,2017-11-19,100,2017-12-11,2017-12-12,Closed,1
10460,9,7,2017-11-05,100,2017-11-28,2017-11-27,Closed,3
10461,9,7,2017-10-22,500,2017-11-10,2017-11-13,Closed,2
10462,9,7,2017-10-08,200,2017-10-20,2017-10-24,Closed,2
10463,10,7,2017-12-17,100,2018-01-02,2017-12-31,Closed,3
10464,10,7,2017-12-03,1000,2017-12-25,2017-12-28,Closed,4
10465,10,7,2017-11-19,1000,2017-12-10,2017-12-10,Closed,1
10466,10,7,2017-11-05,500,2017-11-22,2017-11-22,Closed,2
10467,10,7,2017-10-22,200,2017-11-07,2017-11-10,Closed,1
10468,10,7,2017-10-08,100,2017-10-21,2017-10-19,Closed,3
10469,1,8,2017-12-17,100,2017-12-27,2017-12-27,Closed,1
10470,1,8,2017-12-03,1000,2017-12-20,2017-12-20,Closed,2
10471,1,8,2017-11-19,100,2017-11-30,2017-11-28,Closed,1
10472,1,8,2017-11-05,500,2017-11-16,2017-11-20,Closed,3
10473,1,8,2017-10-22,100,2017-11-10,2017-11-09,Closed,3
10474,1,8,2017-10-08,200,2017-10-20,2017-10-20,Closed,3
10475,2,8,2017-12-17,500,2018-01-10,2018-01-09,Closed,4
10476,2,8,2017-12-03,1000,2017-12-20,2017-12-22,Closed,2
10477,2,8,2017-11-19,500,2017-12-09,2017-12-07,Closed,4
10478,2,8,2017-11-05,500,2017-11-15,2017-11-15,Closed,2
10479,2,8,2017-10-22,1000,2017-11-11,2017-11-15,Closed,1
10480,2,8,2017-10-08,100,2017-10-31,2017-11-02,Closed,2
10481,2,8,2017-12-23,500,2018-01-16,,Open,3
10482,3,8,2017-12-17,1000,2018-01-08,2018-01-09,Closed,1
10483,3,8,2017-12-03,200,2017-12-20,2017-12-19,Closed,4
10484,3,8,2017-11-19,100,2017-12-05,2017-12-08,Closed,1
10485,3,8,2017-11-05,1000,2017-11-28,2017-11-28,Closed,3
10486,3,8,2017-10-22,1000,2017-11-12,2017-11-15,Closed,1
10487,3,8,2017-10-08,500,2017-10-29,2017-11-01,Closed,1
10488,4,8,2017-12-17,200,2018-01-10,2018-01-12,Closed,1
10489,4,8,2017-12-03,200,2017-12-22,2017-12-25,Closed,4
10490,4,8,2017-11-19,100,2017-12-04,2017-12-07,Closed,2
10491,4,8,2017-11-05,200,2017-11-24,2017-11-26,Closed,2
10492,4,8,2017-10-22,100,2017-11-14,2017-11-15,Closed,3
10493,4,8,2017-10-08,200,2017-10-26,2017-10-28,Closed,3
10494,5,8,2017-12-17,100,2017-12-30,2018-01-01,Closed,1
10495,5,8,2017-12-03,200,2017-12-14,2017-12-16,Closed,4
10496,5,8,2017-11-19,500,2017-12-06,2017-12-08,Closed,1
10497,5,8,2017-11-05,100,2017-11-19,2017-11-17,Closed,3
10498,5,8,2017-10-22,200,2017-11-08,2017-11-06,Closed,3
10499,5,8,2017-10-08,100,2017-10-19,2017-10-23,Closed,3
10500,5,8,2017-12-25,500,2018-01-08,,Open,1
10501,6,8,2017-12-17,100,2018-01-03,2018-01-06,Closed,1
10502,6,8,2017-12-03,100,2017-12-25,2017-12-27,Closed,2
10503,6,8,2017-11-19,500,2017-12-10,2017-12-12,Closed,3
10504,6,8,2017-11-05,100,2017-11-16,2017-11-18,Closed,2
10505,6,8,2017-10-22,200,2017-11-06,2017-11-08,Closed,1
10506,6,8,2017-10-08,100,2017-10-26,2017-10-29,Closed,4
10507,6,8,2017-12-23,500,2018-01-09,,Open,2
10508,7,8,2017-12-17,100,2018-01-03,2018-01-03,Closed,2
10509,7,8,2017-12-03,500,2017-12-20,2017-12-23,Closed,2
10510,7,8,2017-11-19,500,2017-12-09,2017-12-08,Closed,3
10511,7,8,2017-11-05,1000,2017-11-16,2017-11-16,Closed,4
10512,7,8,2017-10-22,100,2017-11-11,2017-11-09,Closed,3
10513,7,8,2017-10-08,200,2017-10-18,2017-10-22,Closed,4
10514,7,8,2017-12-30,500,2018-01-11,,Open,2
10515,8,8,2017-12-17,200,2017-12-30,2018-01-02,Closed,1
10516,8,8,2017-12-03,100,2017-12-22,2017-12-21,Closed,3
10517,8,8,2017-11-19,1000,2017-12-13,2017-12-13,Closed,2
10518,8,8,2017-11-05,100,2017-11-20,2017-11-18,Closed,2
10519,8,8,2017-10-22,200,2017-11-05,2017-11-04,Closed,3
10520,8,8,2017-10-08,500,2017-11-01,2017-10-31,Closed,1
10521,9,8,2017-12-17,100,2017-12-31,2017-12-30,Closed,3
10522,9,8,2017-12-03,500,2017-12-14,2017-12-18,Closed,2
10523,9,8,2017-11-19,200,2017-12-12,2017-12-13,Closed,3
10524,9,8,2017-11-05,1000,2017-11-16,2017-11-20,Closed,1
10525,9,8,2017-10-22,1000,2017-11-05,2017-11-04,Closed,1
10526,9,8,2017-10-08,500,2017-10-22,2017-10-22,Closed,4
10527,10,8,2017-12-17,100,2018-01-01,2018-01-03,Closed,2
10528,10,8,2017-12-03,200,2017-12-23,2017-12-25,Closed,3
10529,10,8,2017-11-19,200,2017-12-09,2017-12-10,Closed,2
10530,10,8,2017-11-05,500,2017-11-21,2017-11-22,Closed,4
10531,10,8,2017-10-22,500,2017-11-04,2017-11-02,Closed,3
10532,10,8,2017-10-08,100,2017-11-01,2017-10-31,Closed,3
10533,10,8,2017-12-22,200,2018-01-13,,Open,4
10534,1,9,2017-12-17,200,2018-01-06,2018-01-09,Closed,1
10535,1,9,2017-12-03,1000,2017-12-23,2017-12-26,Closed,4
10536,1,9,2017-11-19,200,2017-12-05,2017-12-05,Closed,1
10537,1,9,2017-11-05,1000,2017-11-21,2017-11-25,Closed,1
10538,1,9,2017-10-22,100,2017-11-07,2017-11-09,Closed,4
10539,1,9,2017-10-08,1000,2017-10-19,2017-10-23,Closed,4
10540,1,9,2017-12-22,500,2018-01-08,,Open,3
10541,2,9,2017-12-17,1000,2017-12-31,2018-01-04,Closed,4
10542,2,9,2017-12-03,200,2017-12-13,2017-12-14,Closed,3
10543,2,9,2017-11-19,1000,2017-12-09,2017-12-11,Closed,4
10544,2,9,2017-11-05,500,2017-11-20,2017-11-23,Closed,3
10545,2,9,2017-10-22,200,2017-11-05,2017-11-08,Closed,4
10546,2,9,2017-10-08,100,2017-10-28,2017-10-26,Closed,2
10547,2,9,2017-12-22,200,2018-01-06,,Open,2
10548,3,9,2017-12-17,1000,2018-01-02,2018-01-03,Closed,4
10549,3,9,2017-12-03,500,2017-12-23,2017-12-26,Closed,3
10550,3,9,2017-11-19,200,2017-12-10,2017-12-08,Closed,3
10551,3,9,2017-11-05,500,2017-11-16,2017-11-18,Closed,3
10552,3,9,2017-10-22,1000,2017-11-02,2017-11-03,Closed,1
10553,3,9,2017-10-08,200,2017-10-31,2017-11-01,Closed,4
10554,3,9,2017-12-29,500,2018-01-18,,Open,1
10555,4,9,2017-12-17,1000,2017-12-31,2018-01-02,Closed,2
10556,4,9,2017-12-03,200,2017-12-21,2017-12-23,Closed,1
10557,4,9,2017-11-19,500,2017-12-09,2017-12-10,Closed,1
10558,4,9,2017-11-05,1000,2017-11-18,2017-11-17,Closed,4
10559,4,9,2017-10-22,1000,2017-11-06,2017-11-05,Closed,1
10560,4,9,2017-10-08,1000,2017-10-20,2017-10-21,Closed,1
10561,4,9,2017-12-26,200,2018-01-05,,Open,1
10562,5,9,2017-12-17,200,2017-12-27,2017-12-25,Closed,3
10563,5,9,2017-12-03,200,2017-12-21,2017-12-19,Closed,1
10564,5,9,2017-11-19,1000,2017-12-02,2017-11-30,Closed,4
10565,5,9,2017-11-05,200,2017-11-19,2017-11-19,Closed,1
10566,5,9,2017-10-22,500,2017-11-09,2017-11-09,Closed,4
10567,5,9,2017-10-08,1000,2017-10-28,2017-10-29,Closed,4
10568,6,9,2017-12-17,1000,2017-12-31,2018-01-03,Closed,2
10569,6,9,2017-12-03,100,2017-12-26,2017-12-26,Closed,4
10570,6,9,2017-11-19,1000,2017-12-03,2017-12-04,Closed,2
10571,6,9,2017-11-05,200,2017-11-16,2017-11-18,Closed,4
10572,6,9,2017-10-22,200,2017-11-02,2017-11-02,Closed,2
10573,6,9,2017-10-08,100,2017-10-23,2017-10-24,Closed,4
10574,7,9,2017-12-17,200,2018-01-08,2018-01-09,Closed,4
10575,7,9,2017-12-03,200,2017-12-14,2017-12-12,Closed,1
10576,7,9,2017-11-19,200,2017-12-09,2017-12-11,Closed,2
10577,7,9,2017-11-05,100,2017-11-26,2017-11-27,Closed,3
10578,7,9,2017-10-22,1000,2017-11-06,2017-11-04,Closed,3
10579,7,9,2017-10-08,500,2017-10-27,2017-10-26,Closed,1
10580,7,9,2017-12-27,500,2018-01-12,,Open,2
10581,8,9,2017-12-17,1000,2018-01-10,2018-01-09,Closed,4
10582,8,9,2017-12-03,200,2017-12-19,2017-12-21,Closed,2
10583,8,9,2017-11-19,500,2017-11-30,2017-11-29,Closed,4
10584,8,9,2017-11-05,500,2017-11-27,2017-11-27,Closed,3
10585,8,9,2017-10-22,200,2017-11-09,2017-11-08,Closed,3
10586,8,9,2017-10-08,1000,2017-10-24,2017-10-26,Closed,3
10587,8,9,2017-12-27,200,2018-01-16,,Open,4
10588,9,9,2017-12-17,1000,2018-01-03,2018-01-02,Closed,1
10589,9,9,2017-12-03,500,2017-12-22,2017-12-20,Closed,2
10590,9,9,2017-11-19,100,2017-12-09,2017-12-13,Closed,3
10591,9,9,2017-11-05,200,2017-11-29,2017-12-01,Closed,1
10592,9,9,2017-10-22,500,2017-11-08,2017-11-07,Closed,2
10593,9,9,2017-10-08,500,2017-10-26,2017-10-29,Closed,2
10594,9,9,2017-12-24,200,2018-01-11,,Open,2
10595,10,9,2017-12-17,1000,2017-12-28,2017-12-31,Closed,4
10596,10,9,2017-12-03,1000,2017-12-17,2017-12-17,Closed,3
10597,10,9,2017-11-19,500,2017-12-13,2017-12-15,Closed,3
10598,10,9,2017-11-05,200,2017-11-22,2017-11-20,Closed,2
10599,10,9,2017-10-22,100,2017-11-15,2017-11-18,Closed,3
10600,10,9,2017-10-08,100,2017-11-01,2017-11-05,Closed,2
10601,10,9,2017-12-22,200,2018-01-09,,Open,1
10602,1,10,2017-12-17,1000,2018-01-08,2018-01-09,Closed,4
10603,1,10,2017-12-03,100,2017-12-14,2017-12-17,Closed,2
10604,1,10,2017-11-19,100,2017-12-03,2017-12-06,Closed,4
10605,1,10,2017-11-05,200,2017-11-26,2017-11-30,Closed,1
10606,1,10,2017-10-22,200,2017-11-09,2017-11-07,Closed,2
10607,1,10,2017-10-08,1000,2017-11-01,2017-11-02,Closed,1
10608,2,10,2017-12-17,200,2017-12-30,2017-12-28,Closed,1
10609,2,10,2017-12-03,1000,2017-12-20,2017-12-24,Closed,2
10610,2,10,2017-11-19,500,2017-12-01,2017-11-30,Closed,1
10611,2,10,2017-11-05,100,2017-11-28,2017-11-30,Closed,2
10612,2,10,2017-10-22,500,2017-11-14,2017-11-14,Closed,2
10613,2,10,2017-10-08,100,2017-10-24,2017-10-23,Closed,3
10614,2,10,2017-12-29,200,2018-01-15,,Open,3
10615,3,10,2017-12-17,200,2017-12-28,2017-12-28,Closed,4
10616,3,10,2017-12-03,100,2017-12-19,2017-12-19,Closed,2
10617,3,10,2017-11-19,200,2017-12-07,2017-12-09,Closed,1
10618,3,10,2017-11-05,100,2017-11-27,2017-12-01,Closed,3
10619,3,10,2017-10-22,500,2017-11-07,2017-11-09,Closed,3
10620,3,10,2017-10-08,1000,2017-10-27,2017-10-27,Closed,4
10621,4,10,2017-12-17,500,2017-12-29,2018-01-02,Closed,3
10622,4,10,2017-12-03,100,2017-12-23,2017-12-26,Closed,3
10623,4,10,2017-11-19,1000,2017-12-11,2017-12-14,Closed,2
10624,4,10,2017-11-05,100,2017-11-25,2017-11-25,Closed,3
10625,4,10,2017-10-22,500,2017-11-05,2017-11-05,Closed,1
10626,4,10,2017-10-08,200,2017-10-22,2017-10-26,Closed,1
10627,4,10,2017-12-26,200,2018-01-13,,Open,1
10628,5,10,2017-12-17,1000,2017-12-31,2018-01-04,Closed,3
10629,5,10,2017-12-03,100,2017-12-13,2017-12-14,Closed,3
10630,5,10,2017-11-19,100,2017-11-29,2017-11-30,Closed,2
10631,5,10,2017-11-05,100,2017-11-21,2017-11-24,Closed,1
10632,5,10,2017-10-22,1000,2017-11-11,2017-11-12,Closed,2
10633,5,10,2017-10-08,200,2017-10-18,2017-10-21,Closed,3
10634,5,10,2017-12-26,500,2018-01-08,,Open,4
10635,6,10,2017-12-17,200,2018-01-08,2018-01-11,Closed,4
10636,6,10,2017-12-03,200,2017-12-25,2017-12-24,Closed,1
10637,6,10,2017-11-19,100,2017-12-06,2017-12-08,Closed,4
10638,6,10,2017-11-05,200,2017-11-27,2017-11-25,Closed,4
10639,6,10,2017-10-22,1000,2017-11-09,2017-11-11,Closed,1
10640,6,10,2017-10-08,500,2017-10-27,2017-10-29,Closed,3
10641,6,10,2017-12-26,200,2018-01-09,,Open,3
10642,7,10,2017-12-17,200,2017-12-28,2018-01-01,Closed,1
10643,7,10,2017-12-03,500,2017-12-23,2017-12-26,Closed,4
10644,7,10,2017-11-19,500,2017-11-29,2017-11-30,Closed,1
10645,7,10,2017-11-05,1000,2017-11-22,2017-11-23,Closed,2
10646,7,10,2017-10-22,100,2017-11-15,2017-11-17,Closed,2
10647,7,10,2017-10-08,1000,2017-10-21,2017-10-21,Closed,3
10648,8,10,2017-12-17,1000,2017-12-28,2017-12-31,Closed,3
10649,8,10,2017-12-03,500,2017-12-13,2017-12-16,Closed,2
10650,8,10,2017-11-19,100,2017-12-04,2017-12-02,Closed,1
10651,8,10,2017-11-05,1000,2017-11-18,2017-11-18,Closed,1
10652,8,10,2017-10-22,200,2017-11-15,2017-11-13,Closed,4
10653,8,10,2017-10-08,200,2017-10-26,2017-10-27,Closed,3
10654,9,10,2017-12-17,1000,2018-01-02,2018-01-06,Closed,3
10655,9,10,2017-12-03,1000,2017-12-14,2017-12-16,Closed,2
10656,9,10,2017-11-19,1000,2017-12-10,2017-12-11,Closed,3
10657,9,10,2017-11-05,100,2017-11-25,2017-11-29,Closed,2
10658,9,10,2017-10-22,1000,2017-11-10,2017-11-13,Closed,4
10659,9,10,2017-10-08,1000,2017-10-18,2017-10-18,Closed,3
10660,9,10,2017-12-22,500,2018-01-07,,Open,4
10661,10,10,2017-12-17,1000,2018-01-10,2018-01-11,Closed,2
10662,10,10,2017-12-03,500,2017-12-20,2017-12-19,Closed,4
10663,10,10,2017-11-19,500,2017-12-03,2017-12-07,Closed,3
10664,10,10,2017-11-05,200,2017-11-26,2017-11-28,Closed,4
10665,10,10,2017-10-22,100,2017-11-04,2017-11-05,Closed,4
10666,10,10,2017-10-08,200,2017-10-19,2017-10-21,Closed,4
10667,10,10,2017-12-29,200,2018-01-17,,Open,2
10668,1,11,2017-12-17,1000,2018-01-10,2018-01-12,Closed,3
10669,1,11,2017-12-03,1000,2017-12-23,2017-12-27,Closed,4
10670,1,11,2017-11-19,1000,2017-12-09,2017-12-13,Closed,2
10671,1,11,2017-11-05,100,2017-11-23,2017-11-23,Closed,3
10672,1,11,2017-10-22,200,2017-11-01,2017-11-03,Closed,2
10673,1,11,2017-10-08,200,2017-10-24,2017-10-26,Closed,3
10674,1,11,2017-12-28,200,2018-01-12,,Open,1
10675,2,11,2017-12-17,100,2017-12-27,2017-12-27,Closed,3
10676,2,11,2017-12-03,100,2017-12-23,2017-12-25,Closed,4
10677,2,11,2017-11-19,500,2017-11-30,2017-12-04,Closed,1
10678,2,11,2017-11-05,100,2017-11-22,2017-11-26,Closed,2
10679,2,11,2017-10-22,500,2017-11-04,2017-11-03,Closed,3
10680,2,11,2017-10-08,100,2017-10-23,2017-10-21,Closed,2
10681,2,11,2017-12-22,200,2018-01-04,,Open,3
10682,3,11,2017-12-17,500,2017-12-27,2017-12-30,Closed,2
10683,3,11,2017-12-03,100,2017-12-25,2017-12-26,Closed,2
10684,3,11,2017-11-19,500,2017-12-09,2017-12-08,Closed,4
10685,3,11,2017-11-05,100,2017-11-16,2017-11-18,Closed,3
10686,3,11,2017-10-22,200,2017-11-12,2017-11-13,Closed,3
10687,3,11,2017-10-08,500,2017-10-31,2017-11-04,Closed,3
10688,3,11,2017-12-22,200,2018-01-08,,Open,4
10689,4,11,2017-12-17,100,2018-01-04,2018-01-03,Closed,2
10690,4,11,2017-12-03,200,2017-12-22,2017-12-21,Closed,2
10691,4,11,2017-11-19,1000,2017-12-11,2017-12-12,Closed,3
10692,4,11,2017-11-05,1000,2017-11-29,2017-11-27,Closed,4
10693,4,11,2017-10-22,200,2017-11-14,2017-11-15,Closed,4
10694,4,11,2017-10-08,100,2017-10-24,2017-10-25,Closed,4
10695,4,11,2017-12-26,200,2018-01-06,,Open,3
10696,5,11,2017-12-17,500,2017-12-30,2017-12-30,Closed,3
10697,5,11,2017-12-03,100,2017-12-22,2017-12-22,Closed,1
10698,5,11,2017-11-19,500,2017-12-13,2017-12-11,Closed,1
10699,5,11,2017-11-05,200,2017-11-26,2017-11-28,Closed,3
10700,5,11,2017-10-22,100,2017-11-05,2017-11-07,Closed,1
10701,5,11,2017-10-08,200,2017-10-28,2017-11-01,Closed,3
10702,6,11,2017-12-17,1000,2017-12-29,2017-12-28,Closed,4
10703,6,11,2017-12-03,500,2017-12-23,2017-12-27,Closed,4
10704,6,11,2017-11-19,1000,2017-12-03,2017-12-05,Closed,3
10705,6,11,2017-11-05,500,2017-11-26,2017-11-28,Closed,2
10706,6,11,2017-10-22,100,2017-11-01,2017-10-31,Closed,4
10707,6,11,2017-10-08,1000,2017-10-24,2017-10-27,Closed,2
10708,6,11,2017-12-29,500,2018-01-17,,Open,2
10709,7,11,2017-12-17,100,2018-01-02,2018-01-03,Closed,2
10710,7,11,2017-12-03,500,2017-12-19,2017-12-19,Closed,3
10711,7,11,2017-11-19,100,2017-12-10,2017-12-08,Closed,4
10712,7,11,2017-11-05,500,2017-11-22,2017-11-22,Closed,4
10713,7,11,2017-10-22,1000,2017-11-14,2017-11-13,Closed,3
10714,7,11,2017-10-08,100,2017-10-30,2017-11-01,Closed,4
10715,7,11,2017-12-27,200,2018-01-17,,Open,3
10716,8,11,2017-12-17,100,2017-12-31,2017-12-29,Closed,3
10717,8,11,2017-12-03,500,2017-12-24,2017-12-26,Closed,3
10718,8,11,2017-11-19,100,2017-12-02,2017-12-04,Closed,3
10719,8,11,2017-11-05,500,2017-11-15,2017-11-13,Closed,3
10720,8,11,2017-10-22,200,2017-11-02,2017-11-04,Closed,2
10721,8,11,2017-10-08,1000,2017-10-22,2017-10-26,Closed,4
10722,9,11,2017-12-17,200,2018-01-01,2017-12-31,Closed,2
10723,9,11,2017-12-03,1000,2017-12-23,2017-12-22,Closed,1
10724,9,11,2017-11-19,100,2017-12-01,2017-12-04,Closed,2
10725,9,11,2017-11-05,200,2017-11-22,2017-11-24,Closed,1
10726,9,11,2017-10-22,1000,2017-11-10,2017-11-11,Closed,1
10727,9,11,2017-10-08,500,2017-10-29,2017-11-01,Closed,1
10728,9,11,2017-12-25,500,2018-01-15,,Open,4
10729,10,11,2017-12-17,100,2018-01-04,2018-01-04,Closed,4
10730,10,11,2017-12-03,500,2017-12-26,2017-12-30,Closed,3
10731,10,11,2017-11-19,1000,2017-12-12,2017-12-16,Closed,1
10732,10,11,2017-11-05,500,2017-11-25,2017-11-24,Closed,3
10733,10,11,2017-10-22,100,2017-11-13,2017-11-12,Closed,2
10734,10,11,2017-10-08,1000,2017-10-20,2017-10-21,Closed,2
10735,10,11,2017-12-23,200,2018-01-10,,Open,2
10736,1,12,2017-12-17,200,2017-12-27,2017-12-27,Closed,2
10737,1,12,2017-12-03,1000,2017-12-15,2017-12-17,Closed,3
10738,1,12,2017-11-19,500,2017-12-08,2017-12-11,Closed,1
10739,1,12,2017-11-05,100,2017-11-16,2017-11-17,Closed,2
10740,1,12,2017-10-22,100,2017-11-15,2017-11-17,Closed,1
10741,1,12,2017-10-08,500,2017-10-23,2017-10-22,Closed,2
10742,1,12,2017-12-25,500,2018-01-13,,Open,1
10743,2,12,2017-12-17,500,2018-01-01,2018-01-02,Closed,2
10744,2,12,2017-12-03,100,2017-12-25,2017-12-26,Closed,3
10745,2,12,2017-11-19,1000,2017-12-12,2017-12-14,Closed,2
10746,2,12,2017-11-05,1000,2017-11-20,2017-11-19,Closed,2
10747,2,12,2017-10-22,100,2017-11-13,2017-11-17,Closed,1
10748,2,12,2017-10-08,500,2017-10-23,2017-10-24,Closed,2
10749,2,12,2017-12-22,200,2018-01-12,,Open,4
10750,3,12,2017-12-17,500,2018-01-10,2018-01-09,Closed,2
10751,3,12,2017-12-03,200,2017-12-13,2017-12-16,Closed,2
10752,3,12,2017-11-19,100,2017-12-05,2017-12-08,Closed,3
10753,3,12,2017-11-05,500,2017-11-19,2017-11-23,Closed,4
10754,3,12,2017-10-22,500,2017-11-02,2017-10-31,Closed,4
10755,3,12,2017-10-08,1000,2017-10-24,2017-10-26,Closed,1
10756,3,12,2017-12-23,200,2018-01-11,,Open,4
10757,4,12,2017-12-17,500,2018-01-04,2018-01-06,Closed,4
10758,4,12,2017-12-03,200,2017-12-17,2017-12-18,Closed,1
10759,4,12,2017-11-19,200,2017-12-09,2017-12-08,Closed,2
10760,4,12,2017-11-05,100,2017-11-20,2017-11-22,Closed,4
10761,4,12,2017-10-22,500,2017-11-15,2017-11-17,Closed,4
10762,4,12,2017-10-08,1000,2017-10-27,2017-10-25,Closed,3
10763,4,12,2017-12-27,500,2018-01-10,,Open,4
10764,5,12,2017-12-17,1000,2017-12-27,2017-12-31,Closed,3
10765,5,12,2017-12-03,200,2017-12-17,2017-12-21,Closed,4
10766,5,12,2017-11-19,100,2017-11-30,2017-12-02,Closed,4
10767,5,12,2017-11-05,100,2017-11-25,2017-11-24,Closed,1
10768,5,12,2017-10-22,1000,2017-11-07,2017-11-09,Closed,2
10769,5,12,2017-10-08,500,2017-10-28,2017-10-27,Closed,4
10770,5,12,2017-12-25,500,2018-01-13,,Open,3
10771,6,12,2017-12-17,500,2018-01-09,2018-01-13,Closed,1
10772,6,12,2017-12-03,100,2017-12-26,2017-12-25,Closed,4
10773,6,12,2017-11-19,100,2017-12-08,2017-12-07,Closed,1
10774,6,12,2017-11-05,1000,2017-11-22,2017-11-23,Closed,2
10775,6,12,2017-10-22,1000,2017-11-03,2017-11-01,Closed,2
10776,6,12,2017-10-08,500,2017-10-23,2017-10-27,Closed,2
10777,6,12,2017-12-23,500,2018-01-04,,Open,2
10778,7,12,2017-12-17,100,2017-12-29,2017-12-27,Closed,2
10779,7,12,2017-12-03,1000,2017-12-27,2017-12-31,Closed,4
10780,7,12,2017-11-19,200,2017-12-12,2017-12-16,Closed,2
10781,7,12,2017-11-05,100,2017-11-21,2017-11-22,Closed,4
10782,7,12,2017-10-22,500,2017-11-06,2017-11-09,Closed,4
10783,7,12,2017-10-08,500,2017-10-22,2017-10-21,Closed,2
